Date,Influencer_Sentiment,Sample_Title
2023-06-03,0.8,【6/3、日本株爆上げ止まらん。空売り勢丸焦げがヤバい！！】円安加速でドル円上昇。日経平均も高い！！米雇用統計、債務上限問題通過で米国株大幅高。半導体株からバリュー株に資金シフト。
2023-06-05,0.8,【日本株はSQ辺りで天井なんか⁉】日経平均バブル後高値更新で空売り勢ヤバい。円安、ドル円上昇で米国株も日本株が強い！！半導体株から資金シフトか？債務上限クリア。サウジ減産で原油上昇。
2023-06-06,0.7,【日本株だけ異常に強すぎや！！空売り勢が丸焦げなのに全く減ってない】円安加速でドル円140円突破か？米国株、ナスダック、半導体株下落。仮想通貨ビットコインはバイナンス問題で急落。
2023-06-07,-0.25,【日本株の急落狙われたのか⁉】SQ週魔の水曜日に半導体株急落で日経平均593円安。円安一服でドル円調整。米国株、ナスダックは上昇。仮想通貨ビットコインは反転上昇。
2023-06-08,-0.75,【日本株の急落まだ続く⁉】半導体株急落で日経平均593円安。円安一服でドル円調整。米国株、ナスダックはGAFAM急落が気になる。仮想通貨ビットコインは反転上昇。
2023-06-09,0.8,【SQ通過で日経平均大幅高。中国人が日本株を爆買い！！】バリュー株にハイテク株から資金シフト。円安一服でドル円調整。日銀金融緩和維持の公算。米国株、ナスダックも強い！！
2023-06-10,0.7,【6/10、日本株が爆買いされてヤバい！！】空売り増加で日経平均踏み上げ再開か⁉米国株、ナスダックもFOMC控えしっかり。テスラ株空売りの評価損が60.8億ドル。仮想通貨ビットコイン弱い。
2023-06-11,0.7,【日本株が爆買いされてヤバい！！】空売り増加で日経平均踏み上げ再開か⁉米国株、ナスダックもFOMC控えしっかり。テスラ株空売りの評価損が60.8億ドル。仮想通貨ビットコイン弱い。
2023-06-12,0.2499999999999999,【日本株が爆買いされてヤバい！！】空売り増加で日経平均踏み上げ再開か⁉米国株、ナスダックもFOMC控えしっかり。テスラ株空売りの評価損が60.8億ドル。仮想通貨ビットコイン弱い。
2023-06-13,0.7,"【6/13、CPI発表。日本株動くぞ！！】日経平均33,000円越えで爆買い相場継続か⁉円安、ドル円上昇でバブル加速？米国株、ナスダックも上昇継続か？仮想通貨、ビットコインは弱い。"
2023-06-14,0.9,【日本株の急騰止まらんぞ！！空売り勢の丸焦げ加速】CPI通過で日経平均高値更新。円安、ドル円上昇で米国株、ナスダックの倍日本株が動くぞ。トヨタ、ソフトバンクGの上昇半端ない！！
2023-06-15,0.7,【円安加速がヤバすぎる！！海外投資家の日本株爆買いが止まらない】ドル円上昇で日経平均下落に違和感。FOMC通過で米国株、ナスダックは上昇。仮想通貨ビットコインは下落。
2023-06-16,0.7,"【円安加速がヤバすぎる！！日銀緩和継続で日本株急反発】ドル円上昇で日経平均34,000円越え⁉米国株、ナスダックも大幅高。仮想通貨ビットコインは弱い。"
2023-06-17,0.7,【6/17、世界株に２１兆円の売り圧力⁉円安加速で日本株の急騰止まらない】日銀が金融緩和継続でドル円上昇。日経平均高値更新。米国株、ナスダックは小幅安。仮想通貨ビットコイン上昇。
2023-06-18,0.7,"【円安加速がヤバすぎる！！日銀緩和継続で日本株急反発】ドル円上昇で日経平均34,000円越え⁉米国株、ナスダックも大幅高。仮想通貨ビットコインは弱い。"
2023-06-19,-0.2,【株式市場２１兆円の売り圧力来るか⁉】円安加速が止まらない！！日経平均が半導体株の利確売りで下落。33470円が重要。中小型株に資金シフト。バークシャーが商社株買い増し。
2023-06-20,0.0499999999999999,【日経平均ついに下落開始なんか⁉︎】円安加速で日本株に追風なのに違和感。株式市場２１兆円の売り圧力来る？日本株は中小型株に資金シフト。バークシャーが商社株買い増し。米国株、ナスダックどうなる？
2023-06-21,0.75,日経平均上昇で空売り勢さらに焼かれるんか⁉円安加速で日本株が米国株、ナスダックより強い！！仮想通貨ビットコイン上昇でリスクオン再開か？ドル円上昇続くんか？
2023-06-22,-0.7,【半導体株急落がヤバイ！！海外投資家が日本株を売り越しやで】日経平均が円安なのに弱い。アドバンテスト、ソシオネクスト急落。米国株、ナスダックもパウエル発言でマイナス。仮想通貨ビットコイン上昇。
2023-06-23,-0.7,【日本株急落がヤバすぎる‼️日経平均下落加速か⁉︎】円安でドル円急上昇。商社株急落、半導体株も弱い。米国株、ナスダックはGAFAMが牽引。仮想通貨ビットコイン上昇。
2023-06-24,-0.7,【6/24、日本株急落を海外勢狙い撃ち⁉長短金利差が急落サインか⁉】円安加速なのに日経平均急落。月末リバランス売り警戒。商社株、半導体株弱い。米国株、ナスダックどうなる？仮想通貨ビットコイン強い。
2023-06-26,-0.7,【日本株下落ここから本番なんか⁉︎日経平均ここを割るとヤバい】半導体株急落。ソシオネクスト大暴落。円安、ドル高加速なのに米国株、ナスダックが優位。仮想通貨ビットコイン強い。
2023-06-27,-0.7,【日本株まだ下がるんか⁉︎半導体、ハイテク株急落で日経平均続落】円安加速、バリュー株シフトで海運株大幅高。川崎汽船ヤバイ！！米国株、ナスダックはGAFAM、テスラ、エヌビディアの天井警戒か⁉
2023-06-28,0.8,【6/28、日本株急騰チャンスか⁉︎】半導体株大幅高で日経平均上昇‼︎円安加速でドル円144円まで上昇。米国株、ナスダックも上昇でリスクオン再開？仮想通貨ビットコインも強い。
2023-06-29,-0.25,【6/29、日本株を大量売却⁉︎】日経平均ど高値で信用買い急増。円安加速でドル円急騰。為替介入来るか⁉米国株、ナスダックは中国AI半導体規制が重し。
2023-06-30,-0.2,【6/30、円安加速が止まらない！！日本株も海外投資家大量売却で下落来るんか？】半導体株下落で日経平均小幅安。ドル円145円突破でも為替介入なし。米国株、ナスダックどうなる？仮想通貨ビットコイン強い。
2023-07-01,0.7,【7/1、円安加速が止まらない‼️為替介入で日本株転換点来るか？】アップル、時価総額３兆ドル突破で米国株、ナスダック強い。日経平均も上昇。ハイテク株、AI半導体関連上昇続くか？
2023-07-03,0.8500000000000001,【日経平均まだ上か⁉︎空売り丸焦げヤバイ！！日本株踏み上げや‼︎】日銀短観で設備投資計画大幅増。半導体、ハイテク株に連想買い。円安加速は為替介入ないと止まらんぞ！！
2023-07-04,-0.2,【7/4、日本株が円安一服で高値急停止⁉空売り勢の踏み上げ終焉近い？】楽天Gが楽天証券上場申請。日欧が半導体分野で連携強化。ドル円下落は日経平均に影響大。米国株、ナスダックどうなる？
2023-07-05,-0.25,【7/5、半導体株がヤバイ⁉日本株下落サインか。ソシオネクストがptsで20％急落】円安ドル高一服で日経平均上値重い。海運株は急騰。米国株、ナスダックどうなる？
2023-07-06,-0.75,【7/6、日本株急落始まりか⁉ソシオネクスト暴落で半導体株全面安】円高加速でドル円下落→日経平均下落圧力。米国株、ナスダックはFOMC議事要旨無難に通過。
2023-07-07,-0.8,【7/7、雇用統計発表で円高加速か⁉】ソシオネクスト反発も日本株大幅安。半導体株どうなるんや！！ドル円下落で日経平均も急落継続かよ。米国株、ナスダックだけじゃなく欧州株も弱い。
2023-07-08,-0.7,【7/8、円高加速が止まらない‼︎で日本株ヤバイ⁉】雇用統計でドル円急落。日経平均はソシオネクスト反発も弱い。ETF換金売りに警戒！！米国株、ナスダック、半導体株は金利急騰で横ばい。
2023-07-10,-0.7,【7/10、円高加速で日本株の急落止まらない！！】日経平均がドル円下落、ETF換金売りで後場安。半導体株売られ、良品計画が大幅高！！米国株、ナスダックはどうなるんや⁉
2023-07-11,-0.7,【7/11、日本株が円高加速で弱すぎる！！】ドル円急落で日経平均が後場行ってこい。半導体株上げもソシオネクスト急落。米国株、ナスダックはどうなる？
2023-07-12,-0.7,【7/12、CPI発表。日本株動くぞ！！】円高加速で日経平均急落止まらん。ドル円140円割れで、半導体、輸出関連株に売り。米国株、ナスダックはリバランスでGAFAMきついか。
2023-07-13,0.75,7/13、日本株がCPI通過で急騰！！円高加速なのに日経平均大幅高。ドル円の下落一服でどう動く？米国株、ナスダックは金利低下で半導体株も強い。仮想通貨ビットコインは弱い
2023-07-14,-0.7,【7/14、日本株が円高加速で高値から急落】ドル円138円割れで日経平均下落スイッチ起動⁉️半導体株は強いがファストリ下落。米国株、ナスダックどうなる？
